date,balance
2019-05-03,0.0
2019-05-04,0.0
2019-05-05,0.0
2019-05-06,-0.5458754997995078
2019-05-07,1.1536042096534205
2019-05-08,0.2093737066017543
2019-05-09,0.0
2019-05-10,0.0
2019-05-11,0.0
2019-05-12,0.0
2019-05-13,0.281145888156893
2019-05-14,0.195074446892161
2019-05-15,0.0818115515137319
2019-05-16,-0.008471007693935
2019-05-17,-0.3617833110225417
2019-05-18,0.0
2019-05-19,0.0
2019-05-20,-0.1988767149082826
2019-05-21,0.2019876414543673
2019-05-22,0.1079703673170956
2019-05-23,0.1205795150924693
2019-05-24,-0.1568415597502841
2019-05-25,0.0
2019-05-26,0.0
2019-05-27,-0.6057732263089846
2019-05-28,-0.3437037922149732
2019-05-29,-0.5359333399646476
2019-05-30,-0.4066353789934461
2019-05-31,-0.2491888973216482
2019-06-01,0.0
2019-06-02,0.0
2019-06-03,-0.4623967528672588
2019-06-04,-0.3997523680211916
2019-06-05,-0.2706785603671995
2019-06-06,-0.4888117351907014
2019-06-07,-0.4559826160357074
2019-06-08,0.0
2019-06-09,0.0
2019-06-10,-0.2669776343808244
2019-06-11,-0.2270116041993337
2019-06-12,0.0
2019-06-13,-0.2125402482454274
2019-06-14,-0.535828456171387
2019-06-15,0.0
2019-06-16,0.0
2019-06-17,-0.5975843374547124
2019-06-18,-0.55062866147512
2019-06-19,-0.4203168483043062
2019-06-20,-0.2521607653989898
2019-06-21,-0.4959197069431007
2019-06-22,0.0
2019-06-23,0.0
2019-06-24,-0.6544248207536116
2019-06-25,-0.3921347699312954
2019-06-26,-0.4759828666581661
2019-06-27,-0.032515806761405
2019-06-28,0.2290218360091574
2019-06-29,0.0
2019-06-30,0.0
2019-07-01,-0.6074640216603456
2019-07-02,-0.3277686243038561
2019-07-03,-0.5917871666657678
2019-07-04,-0.2751980044933662
2019-07-05,-0.4043886604806931
2019-07-06,0.0
2019-07-07,0.0
2019-07-08,-0.4070406848854473
2019-07-09,-0.3138787205992116
2019-07-10,-0.1959545071905754
2019-07-11,-0.288535792969937
2019-07-12,-0.2215977572316458
2019-07-13,0.0
2019-07-14,0.0
2019-07-15,0.2378289450444322
2019-07-16,-0.028649654858563
2019-07-17,0.1137064307331261
2019-07-18,0.1667911665462035
2019-07-19,0.0116373495766105
2019-07-20,0.0
2019-07-21,0.0
2019-07-22,-0.3474083503691106
2019-07-23,-0.2241746161132357
2019-07-24,-0.551731535841212
2019-07-25,-0.678369865455045
2019-07-26,-0.5861913044776841
2019-07-27,0.0
2019-07-28,0.0
2019-07-29,-1.2160729093539957
2019-07-30,-0.600156362763761
2019-07-31,-0.4186852475636806
2019-08-01,-0.1847795069156226
2019-08-02,-0.5935716475733787
2019-08-03,0.0
2019-08-04,0.0
2019-08-05,0.5499987842680562
2019-08-06,-0.2028723908312625
2019-08-07,-0.1229402565095482
2019-08-08,-0.4428279058128807
2019-08-09,-0.3470590755843421
2019-08-10,0.0
2019-08-11,0.0
2019-08-12,0.0054557555883412
2019-08-13,-0.111197599968531
2019-08-14,-0.0919376714848477
2019-08-15,-0.1446847628761532
2019-08-16,-0.038021321345603
2019-08-17,0.0
2019-08-18,0.0
2019-08-19,-0.1408106359519011
